date,HDD,daily_mean_wind10m,daily_mean_t2m
1968-10-21,2.258387,2.2021787,13.241612
1968-10-22,4.4762526,1.4607086,11.023747
1968-10-23,4.4722776,1.561071,11.027722
1968-10-24,4.989545,3.5294588,10.510455
1968-10-25,4.306369,3.0306365,11.193631
1968-10-26,4.2447734,2.1515403,11.255226
1968-10-27,2.992368,4.680243,12.507632
1968-10-28,2.2567637,5.7463126,13.243237
1968-10-29,3.7569087,5.6836076,11.743092
1968-10-30,2.4065669,4.4621077,13.093433
1968-10-31,2.169848,4.6320066,13.330152
1968-11-01,4.9953322,3.6754532,10.504668
1968-11-02,8.169623,6.4087524,7.330377
1968-11-03,11.082121,6.5191193,4.4178796
1968-11-04,12.340968,3.2300642,3.159032
1968-11-05,11.221252,3.6308854,4.278748
1968-11-06,9.16078,5.210199,6.3392196
1968-11-07,9.3130245,5.431223,6.186976
1968-11-08,11.172185,4.387667,4.3278155
1968-11-09,14.005654,2.682387,1.4943458
1968-11-10,11.588991,3.5658338,3.9110086
1968-11-11,8.7593975,3.1030931,6.7406025
1968-11-12,9.536086,4.919761,5.9639134
1968-11-13,9.254224,5.901133,6.2457757
1968-11-14,9.244258,7.004389,6.2557416
1968-11-15,12.590855,6.671715,2.9091456
1968-11-16,12.912003,4.457926,2.5879972
1968-11-17,11.137766,4.265702,4.3622346
1968-11-18,10.184664,3.3802521,5.3153358
1968-11-19,9.257239,1.9199985,6.242761
1968-11-20,8.029983,3.4688842,7.470017
1968-11-21,7.1939898,4.950948,8.30601
1968-11-22,7.173528,5.0597963,8.326471
1968-11-23,6.4239845,5.556526,9.076015
1968-11-24,8.044688,5.4009433,7.4553123
1968-11-25,5.6351686,5.909676,9.864831
1968-11-26,4.900344,3.8537827,10.599656
1968-11-27,5.6104946,3.3710983,9.889505
1968-11-28,6.269068,1.9528828,9.230932
1968-11-29,8.170184,3.936434,7.3298163
1968-11-30,10.32897,3.4354527,5.1710305
1968-12-01,8.9299755,3.2231805,6.5700245
1968-12-02,7.827689,3.224189,7.6723113
1968-12-03,10.343745,3.1479552,5.1562552
1968-12-04,9.771672,3.2255313,5.728328
1968-12-05,10.700075,3.5549905,4.799925
1968-12-06,12.630868,2.7309115,2.869132
1968-12-07,11.577433,3.5522556,3.9225674
1968-12-08,12.439449,2.9566238,3.0605507
1968-12-09,13.798987,1.7489167,1.7010125
1968-12-10,13.23985,2.1245744,2.2601502
1968-12-11,12.250528,2.1701112,3.249472
1968-12-12,13.158444,2.1965773,2.3415556
1968-12-13,15.750719,3.7030742,-0.25071874
1968-12-14,17.543427,2.3735259,-2.0434268
1968-12-15,13.992744,4.9182,1.5072554
1968-12-16,13.908978,3.5785456,1.5910214
1968-12-17,11.998908,5.149338,3.5010922
1968-12-18,11.171609,3.876469,4.328391
1968-12-19,13.218186,3.1921542,2.2818131
1968-12-20,9.20814,6.939228,6.29186
1968-12-21,10.397311,4.0700555,5.1026883
1968-12-22,6.369875,8.389693,9.130125
1968-12-23,9.58837,6.3401585,5.911629
1968-12-24,12.912941,2.5370476,2.587059
1968-12-25,13.765221,3.0955322,1.7347789
1968-12-26,16.626999,4.2754335,-1.1269983
1968-12-27,16.482206,5.652863,-0.9822064
1968-12-28,16.81944,6.110356,-1.3194406
1968-12-29,15.206319,5.076247,0.2936808
1968-12-30,14.477853,3.41662,1.0221468
1968-12-31,14.624987,2.7971535,0.87501353
1969-01-01,12.936552,4.2763925,2.563448
1969-01-02,10.065465,4.34121,5.4345355
1969-01-03,10.989919,2.6568215,4.510082
1969-01-04,11.585335,3.2470958,3.9146652
1969-01-05,13.020287,3.0587847,2.4797134
1969-01-06,14.97484,3.7295434,0.52516025
1969-01-07,11.073479,6.6657157,4.426521
1969-01-08,10.455055,5.2595,5.0449452
1969-01-09,12.9810705,3.6848462,2.5189297
1969-01-10,12.119382,5.4413514,3.380618
1969-01-11,10.783364,2.0496104,4.7166357
1969-01-12,9.275757,4.8774443,6.2242427
1969-01-13,8.108856,5.938315,7.391144
1969-01-14,9.054494,4.292719,6.4455056
1969-01-15,12.109967,2.907137,3.390033
1969-01-16,12.782214,4.5739894,2.7177858
1969-01-17,12.741403,6.2062974,2.7585974
1969-01-18,9.683652,7.0864205,5.8163476
1969-01-19,10.867617,4.781019,4.6323833
1969-01-20,10.10843,4.521543,5.3915696
1969-01-21,5.6149917,5.1064467,9.885009
1969-01-22,5.323332,3.7541716,10.176668
1969-01-23,6.7711396,2.016277,8.72886
1969-01-24,6.3629146,4.1006684,9.137086
1969-01-25,6.149839,4.140573,9.350162
1969-01-26,7.1119485,4.6944366,8.388051
1969-01-27,7.6268735,5.236963,7.8731265
1969-01-28,9.853763,2.8821573,5.646237
1969-01-29,10.145414,3.7776425,5.354585
1969-01-30,8.944303,6.820187,6.555697
1969-01-31,11.443648,6.5597453,4.056352
1969-02-01,12.580232,5.4892297,2.9197683
1969-02-02,14.583573,6.5899124,0.9164265
1969-02-03,16.855568,5.166008,-1.3555683
1969-02-04,12.9647875,3.206435,2.5352128
1969-02-05,11.158386,2.8312101,4.3416133
1969-02-06,12.19052,5.737066,3.3094797
1969-02-07,17.221865,4.852361,-1.7218646
1969-02-08,19.00173,5.5210586,-3.501731
1969-02-09,17.156136,4.650105,-1.6561347
1969-02-10,15.9235,3.3928757,-0.42349997
1969-02-11,12.363232,5.641458,3.1367683
1969-02-12,14.381578,5.8474956,1.118422
1969-02-13,16.335852,4.0909257,-0.83585244
1969-02-14,16.829016,2.6146996,-1.3290154
1969-02-15,19.325567,3.7251453,-3.825568
1969-02-16,18.95351,4.698473,-3.4535103
1969-02-17,18.29524,3.0154307,-2.7952394
1969-02-18,16.86304,4.2627425,-1.3630403
1969-02-19,15.390136,8.432714,0.10986435
1969-02-20,14.345474,7.334734,1.1545254
1969-02-21,13.628599,4.1947675,1.8714008
1969-02-22,11.583092,5.250621,3.9169085
1969-02-23,10.482892,4.103914,5.0171084
1969-02-24,11.530909,4.749371,3.9690917
1969-02-25,12.335957,2.906189,3.1640441
1969-02-26,13.428988,3.0873184,2.0710118
1969-02-27,14.650559,3.8871791,0.8494404
1969-02-28,13.640852,4.2848425,1.8591485
1969-03-01,13.4676,4.791392,2.0324001
1969-03-02,14.3261795,3.9034376,1.1738205
1969-03-03,13.32696,4.4782157,2.1730402
1969-03-04,13.092628,5.806135,2.4073722
1969-03-05,13.465829,4.818149,2.0341713
1969-03-06,13.643961,2.575315,1.8560387
1969-03-07,13.927108,1.80762,1.5728918
1969-03-08,12.01537,4.128185,3.4846296
1969-03-09,13.18866,3.1298444,2.3113406
1969-03-10,12.532741,4.5017424,2.9672594
1969-03-11,12.403261,4.138798,3.0967388
1969-03-12,13.264146,5.365316,2.235854
1969-03-13,10.714738,6.2595387,4.785262
1969-03-14,10.0927925,3.09885,5.407208
1969-03-15,9.764033,4.1010776,5.735967
1969-03-16,13.637057,6.378408,1.8629426
1969-03-17,12.254304,5.6289673,3.2456958
1969-03-18,11.849154,5.4497733,3.6508455
1969-03-19,11.640357,3.3901443,3.8596427
1969-03-20,11.317299,2.133631,4.182701
1969-03-21,12.126815,4.0643654,3.3731854
1969-03-22,13.455913,6.1225514,2.0440872
1969-03-23,14.028716,4.5150065,1.4712839
1969-03-24,14.142864,3.0670214,1.3571358
1969-03-25,13.331601,3.4970286,2.1683993
1969-03-26,13.930127,4.4483294,1.5698727
1969-03-27,13.615059,3.94581,1.8849415
1969-03-28,12.917214,3.1289456,2.5827858
1969-03-29,9.173484,4.0620303,6.3265166
1969-03-30,7.9627414,5.8980904,7.537258
1969-03-31,8.726847,6.1636662,6.773153
1969-04-01,11.320094,4.4496455,4.179906
1969-04-02,12.005728,3.2658951,3.4942725
1969-04-03,10.84756,2.4250178,4.65244
1969-04-04,9.553035,3.328884,5.9469657
1969-04-05,9.057916,4.862261,6.442085
1969-04-06,8.597203,5.941465,6.9027963
1969-04-07,7.006284,3.0198328,8.493715
1969-04-08,5.1713595,2.1508768,10.328641
1969-04-09,4.08066,3.929785,11.419339
1969-04-10,4.714141,5.394709,10.785859
1969-04-11,6.036928,5.8694654,9.463072
1969-04-12,8.929491,8.728814,6.570509
1969-04-13,10.214768,6.1209407,5.2852316
1969-04-14,8.765495,4.8385024,6.7345047
1969-04-15,6.522323,6.65521,8.977676
1969-04-16,8.523059,5.833327,6.9769406
1969-04-17,9.468727,3.8670082,6.0312724
1969-04-18,11.45555,2.9615746,4.0444493
1969-04-19,11.460383,2.1359587,4.0396166
1969-04-20,11.037282,2.6866646,4.4627175
1969-04-21,9.091248,5.432558,6.4087524
1969-04-22,8.730361,4.123682,6.7696385
1969-04-23,7.802,3.4737809,7.698
1969-04-24,5.751033,5.6937575,9.748967
1969-04-25,5.029837,6.406782,10.470162
1969-04-26,6.6534534,4.3124127,8.846546
1969-04-27,7.287709,4.1448636,8.212291
1969-04-28,9.270595,3.6516511,6.229406
1969-04-29,8.605355,2.8672075,6.894645
1969-04-30,7.877888,1.9584708,7.622112
1969-05-01,7.6694784,3.194967,7.830522
1969-05-02,8.16309,4.815924,7.3369102
1969-05-03,4.710209,3.3087177,10.789791
1969-05-04,4.905835,3.1208925,10.594165
1969-05-05,5.9406767,2.61635,9.559323
1969-05-06,7.3758297,3.609132,8.12417
1969-05-07,5.839884,4.425959,9.660116
1969-05-08,5.451797,3.947154,10.048203
1969-05-09,5.2022877,3.9825163,10.297712
1969-05-10,4.469947,4.6522527,11.030053
1969-05-11,2.4395292,4.790528,13.060471
1969-05-12,0.9412628,2.5549679,14.558738
1969-05-13,0.0,3.3619175,16.092373
1969-05-14,2.1642265,5.108452,13.335773
1969-05-15,4.4918885,4.001021,11.008111
1969-05-16,5.060758,4.4821463,10.439242
1969-05-17,6.2735596,4.4660034,9.22644
1969-05-18,8.671751,5.0645714,6.828249
1969-05-19,8.216633,4.23298,7.2833676
1969-05-20,7.054815,2.301784,8.445186
1969-05-21,4.2421575,2.7527544,11.257842
1969-05-22,3.004272,2.3849277,12.495728
1969-05-23,4.505995,5.2718606,10.994006
1969-05-24,3.2724943,3.3155231,12.227506
1969-05-25,2.3189223,3.594807,13.181077
1969-05-26,4.913083,4.8357215,10.586917
1969-05-27,5.4817834,3.202362,10.018217
1969-05-28,4.005451,2.9489212,11.494549
1969-05-29,2.9372203,3.3568456,12.562779
1969-05-30,3.4387143,2.5925558,12.061286
1969-05-31,4.1393223,3.0492811,11.360677
1969-06-01,4.700261,3.7305682,10.799739
1969-06-02,3.7678003,3.908789,11.7322
1969-06-03,3.941657,4.6397233,11.558343
1969-06-04,6.5977783,4.936213,8.902222
1969-06-05,6.4431252,3.9475005,9.056874
1969-06-06,5.2590594,2.443754,10.240941
1969-06-07,3.3566015,2.2838328,12.143398
1969-06-08,1.5772133,3.4656956,13.922787
1969-06-09,0.8416841,4.406387,14.658317
1969-06-10,0.69023585,4.444348,14.809765
1969-06-11,0.0,3.8622494,15.685405
1969-06-12,0.0,2.895489,16.308424
1969-06-13,0.0,1.883802,16.570929
1969-06-14,0.0,1.8741709,16.867702
1969-06-15,0.0,3.1226416,16.51809
1969-06-16,1.2962061,3.8470376,14.203794
1969-06-17,2.4260263,6.659052,13.073974
1969-06-18,1.4957832,4.908392,14.004216
1969-06-19,2.4718168,4.556106,13.028183
1969-06-20,2.9773934,5.53192,12.522607
1969-06-21,3.7006574,3.6395233,11.799343
1969-06-22,2.5512254,3.7689054,12.948775
1969-06-23,2.9914362,3.4416056,12.508564
1969-06-24,1.2103775,5.1078005,14.289622
1969-06-25,1.4465623,4.3789144,14.053437
1969-06-26,0.9115187,3.6489022,14.588481
1969-06-27,0.7930263,4.4532404,14.706974
1969-06-28,1.4459891,3.1309998,14.054011
1969-06-29,0.0,3.0959425,15.680419
1969-06-30,0.0,3.1789181,16.301718
1969-07-01,0.0,3.1254072,17.107126
1969-07-02,0.0,3.576165,17.388306
1969-07-03,0.35224104,2.9964168,15.1477585
1969-07-04,0.0,4.3507986,16.266409
1969-07-05,0.6504323,4.383449,14.849567
1969-07-06,3.4844308,2.7189114,12.015569
1969-07-07,3.465589,5.863539,12.034411
1969-07-08,3.4086504,5.014364,12.09135
1969-07-09,2.6765516,4.648901,12.823448
1969-07-10,1.1582173,4.001618,14.341783
1969-07-11,0.0,5.550241,17.814451
1969-07-12,0.0,4.4139905,17.977364
1969-07-13,0.0,2.8206215,17.611887
1969-07-14,0.0,2.0771937,19.21831
1969-07-15,0.0,3.156929,20.184374
1969-07-16,0.0,3.859753,20.190016
1969-07-17,0.0,3.91403,16.317923
1969-07-18,0.10721187,3.5821998,15.392788
1969-07-19,0.0,6.1636376,17.481192
1969-07-20,0.0,4.3184257,18.575905
1969-07-21,0.0,3.8608446,19.164667
1969-07-22,0.0,3.864589,18.912157
1969-07-23,0.0,2.3014266,18.854273
1969-07-24,0.0,3.1386385,17.258015
1969-07-25,0.0,2.5739152,17.606241
1969-07-26,0.0,2.2309818,16.438953
1969-07-27,0.0,2.1437762,17.177969
1969-07-28,0.0,2.3460522,16.449226
1969-07-29,0.9792208,4.4263997,14.520779
1969-07-30,0.21431607,2.3746345,15.285684
1969-07-31,0.0,2.788914,16.247969
1969-08-01,0.0,2.6625602,16.666609
1969-08-02,0.0,1.89495,17.406013
1969-08-03,0.5868326,3.7070923,14.913167
1969-08-04,0.0,4.281113,16.794039
1969-08-05,0.0,2.8519342,16.445528
1969-08-06,0.0,1.7713426,15.984248
1969-08-07,0.0,3.4046881,17.515928
1969-08-08,0.0,3.8988392,19.33887
1969-08-09,0.0,2.7424214,19.45815
1969-08-10,0.0,1.8190427,20.285564
1969-08-11,0.0,2.4707725,19.877089
1969-08-12,0.0,3.3968754,16.791246
1969-08-13,0.0,3.0272665,16.553228
1969-08-14,0.0,1.9208454,16.177694
1969-08-15,0.0,2.3581588,16.291245
1969-08-16,0.0,3.1385968,16.54539
1969-08-17,0.0,3.006217,16.491179
1969-08-18,0.0,3.2695532,17.169767
1969-08-19,0.0,4.145527,16.852816
1969-08-20,1.3213906,4.9378085,14.178609
1969-08-21,1.7903929,5.3302336,13.709607
1969-08-22,2.987344,4.7450023,12.512656
1969-08-23,2.8316483,5.400713,12.668351
1969-08-24,2.8268645,3.9967613,12.673135
1969-08-25,1.2434303,5.79155,14.25657
1969-08-26,2.1145978,5.2866335,13.385403
1969-08-27,2.009166,6.027521,13.490834
1969-08-28,1.9667939,5.4474206,13.533206
1969-08-29,2.064492,4.6589885,13.435508
1969-08-30,1.1432064,3.0279582,14.356793
1969-08-31,0.4199024,2.7241476,15.080097
1969-09-01,1.6385534,3.1780827,13.861446
1969-09-02,2.1312037,3.6104176,13.368796
1969-09-03,0.85563993,3.2132542,14.64436
1969-09-04,0.59587145,2.064512,14.904129
1969-09-05,0.033356365,2.1209543,15.466644
1969-09-06,0.40521294,2.514077,15.094788
1969-09-07,0.2931304,2.68927,15.20687
1969-09-08,0.9126101,1.9534348,14.58739
1969-09-09,0.8282568,2.857091,14.671742
1969-09-10,0.57487,5.083843,14.92513
1969-09-11,0.0,5.0395,16.376772
1969-09-12,1.4273041,2.3623106,14.072696
1969-09-13,2.0496504,3.6617432,13.450349
1969-09-14,1.4371579,4.5054865,14.062842
1969-09-15,1.6043859,4.3259454,13.895615
1969-09-16,1.4746689,3.3894217,14.025331
1969-09-17,0.0,3.5274265,15.935575
1969-09-18,0.6552593,3.8310413,14.844741
1969-09-19,1.8148614,3.5970247,13.685139
1969-09-20,3.1627944,3.5030982,12.337205
1969-09-21,0.0,6.176338,16.021242
1969-09-22,2.0926871,4.8063207,13.407313
1969-09-23,2.8869562,3.4134185,12.613044
1969-09-24,1.100143,3.506525,14.399857
1969-09-25,1.9496464,4.09295,13.550354
1969-09-26,2.2088625,6.349397,13.291138
1969-09-27,4.149753,4.4855733,11.350246
1969-09-28,4.4940777,6.0263424,11.005923
1969-09-29,6.222806,3.748493,9.277194
1969-09-30,7.0584764,4.2398133,8.441524
1969-10-01,7.245604,3.848974,8.2543955
1969-10-02,3.6067612,5.5013523,11.893239
1969-10-03,1.3431159,4.3241773,14.156884
1969-10-04,2.039591,2.8575213,13.460408
1969-10-05,1.2275996,3.9132655,14.2724
1969-10-06,1.3533655,2.9547107,14.146634
1969-10-07,0.5557119,5.3032584,14.944287
1969-10-08,0.0,5.2435365,15.725147
1969-10-09,0.0,2.8140419,15.75452
1969-10-10,2.507593,1.5308286,12.992408
1969-10-11,3.0917213,3.6650913,12.408278
1969-10-12,2.66167,4.4151406,12.83833
1969-10-13,1.2932677,4.3168144,14.206733
1969-10-14,1.4134563,4.7413983,14.086544
1969-10-15,1.6803908,5.6625495,13.81961
1969-10-16,1.361026,4.778665,14.138974
1969-10-17,2.6561193,3.6223314,12.843881
1969-10-18,4.4674582,3.115599,11.032542
1969-10-19,3.2458782,2.7680037,12.254123
1969-10-20,2.2042394,1.7286271,13.295761
1969-10-21,3.5729876,1.5954614,11.927012
1969-10-22,2.6835563,1.8825086,12.816444
1969-10-23,3.422217,4.8156943,12.077783
1969-10-24,4.68959,6.249103,10.81041
1969-10-25,4.073664,4.814265,11.426335
1969-10-26,1.5214635,3.640858,13.978536
1969-10-27,2.3116384,3.0268078,13.188362
1969-10-28,3.364294,3.40788,12.135705
1969-10-29,6.318396,4.915861,9.181604
1969-10-30,7.1912994,4.982414,8.308701
1969-10-31,5.796548,4.296533,9.703452
1969-11-01,4.9813514,5.258822,10.518649
1969-11-02,1.9297576,7.7747188,13.570243
1969-11-03,2.4309933,7.3769345,13.069007
1969-11-04,8.904083,5.8195877,6.5959167
1969-11-05,11.224188,3.563053,4.275812
1969-11-06,9.797224,3.6423454,5.7027764
1969-11-07,10.325385,4.3355126,5.1746144
1969-11-08,8.774863,7.605884,6.7251363
1969-11-09,9.710924,6.72127,5.7890754
1969-11-10,8.3556795,6.1706014,7.14432
1969-11-11,5.411627,6.494365,10.088373
1969-11-12,9.422656,4.681807,6.0773444
1969-11-13,11.265785,3.4556236,4.234215
1969-11-14,11.577319,3.2751446,3.9226809
1969-11-15,11.511321,5.3629684,3.9886787
1969-11-16,12.297694,3.9279995,3.2023058
1969-11-17,13.781261,5.2163515,1.7187389
1969-11-18,10.648817,5.4670224,4.851183
1969-11-19,5.746206,7.1208625,9.753794
1969-11-20,9.086247,5.6082406,6.413753
1969-11-21,9.097479,3.4385035,6.402521
1969-11-22,8.082608,3.2047617,7.4173913
1969-11-23,9.393551,5.1221914,6.106449
1969-11-24,13.204015,4.9427853,2.2959855
1969-11-25,14.263676,6.4349785,1.2363245
1969-11-26,14.119837,4.359325,1.3801632
1969-11-27,10.827397,4.9403777,4.672602
1969-11-28,14.98719,6.5382037,0.5128096
1969-11-29,16.651644,5.67147,-1.1516436
1969-11-30,15.685968,3.1917346,-0.1859684
1969-12-01,11.765924,3.6002376,3.7340753
1969-12-02,9.791956,4.463389,5.708044
1969-12-03,8.799774,5.030837,6.7002263
1969-12-04,14.9383,5.3657947,0.5617003
1969-12-05,16.391447,3.7147686,-0.89144784
1969-12-06,12.5932455,4.101934,2.9067547
1969-12-07,11.5615635,4.416652,3.9384363
1969-12-08,10.258439,3.516507,5.241561
1969-12-09,9.977028,2.1731699,5.522972
1969-12-10,9.883141,2.999675,5.61686
1969-12-11,10.545734,2.8144429,4.954266
1969-12-12,12.8501835,2.6616054,2.6498163
1969-12-13,12.872197,3.1149807,2.627803
1969-12-14,9.406858,6.7025943,6.0931416
1969-12-15,11.624155,5.4592757,3.8758452
1969-12-16,13.072223,3.6017752,2.4277775
1969-12-17,14.3454685,5.355823,1.1545314
1969-12-18,15.799367,3.3676214,-0.2993666
1969-12-19,15.268589,4.3753853,0.23141067
1969-12-20,13.320417,2.8211365,2.1795828
1969-12-21,7.703802,6.5602326,7.796198
1969-12-22,7.776853,6.4791503,7.723147
1969-12-23,9.234042,3.4702568,6.2659574
1969-12-24,7.9100966,4.003945,7.5899034
1969-12-25,10.170355,2.9869175,5.3296447
1969-12-26,12.243846,3.211893,3.2561543
1969-12-27,13.939757,2.4783354,1.5602427
1969-12-28,15.325373,3.6940968,0.17462695
1969-12-29,15.076817,5.629231,0.4231839
1969-12-30,14.034036,6.822025,1.4659642
1969-12-31,15.465197,6.0829253,0.034803163
1970-01-01,15.016991,3.4989803,0.48300886
1970-01-02,11.815345,4.1454544,3.6846554
1970-01-03,15.038447,3.1811893,0.4615525
1970-01-04,17.421894,2.6563818,-1.9218931
1970-01-05,17.836966,3.092859,-2.3369653
1970-01-06,15.933386,5.190508,-0.43338546
1970-01-07,18.93012,2.7297914,-3.4301198
1970-01-08,15.3900585,7.046696,0.10994142
1970-01-09,10.52804,5.8280888,4.97196
1970-01-10,9.652996,4.0529685,5.847004
1970-01-11,8.624366,4.120988,6.8756337
1970-01-12,8.122441,4.6173306,7.377559
1970-01-13,9.473081,4.243893,6.02692
1970-01-14,7.9904003,5.680578,7.5095997
1970-01-15,8.484218,2.7380981,7.015782
1970-01-16,10.472593,3.4182413,5.027407
1970-01-17,12.09558,4.328554,3.4044201
1970-01-18,9.671687,5.394483,5.8283124
1970-01-19,9.351339,4.73128,6.14866
1970-01-20,9.044631,4.0809684,6.4553685
1970-01-21,8.388827,5.9453278,7.111172
1970-01-22,9.170832,3.3240738,6.3291683
1970-01-23,9.067095,6.2866454,6.4329057
1970-01-24,9.477549,4.013985,6.0224514
1970-01-25,8.866931,2.3615146,6.6330695
1970-01-26,9.86241,2.2355478,5.6375904
1970-01-27,11.640296,2.2611587,3.8597038
1970-01-28,13.189873,3.3961895,2.310127
1970-01-29,11.002981,6.114528,4.4970183
1970-01-30,12.284213,5.1164656,3.215787
1970-01-31,14.518436,3.8063781,0.98156357
1970-02-01,10.9627,7.019216,4.5373006
1970-02-02,8.196381,7.528473,7.3036194
1970-02-03,10.099072,8.147328,5.400928
1970-02-04,11.836127,4.007298,3.6638725
1970-02-05,13.976307,3.6701214,1.5236936
1970-02-06,15.580313,3.2395973,-0.08031263
1970-02-07,11.680092,7.2027802,3.8199084
1970-02-08,10.948874,6.959966,4.551125
1970-02-09,12.227365,6.073314,3.2726352
1970-02-10,13.835546,4.61254,1.6644545
1970-02-11,15.992046,2.2002013,-0.4920459
1970-02-12,15.313885,6.4203925,0.18611534
1970-02-13,16.702635,3.5681906,-1.2026356
1970-02-14,16.752712,4.58808,-1.2527126
1970-02-15,17.380981,2.4634073,-1.8809819
1970-02-16,16.740807,4.101846,-1.2408069
1970-02-17,14.502284,6.695684,0.9977155
1970-02-18,12.36955,4.7622867,3.1304502
1970-02-19,9.0831995,5.8658714,6.416801
1970-02-20,10.42826,8.516112,5.0717406
1970-02-21,7.4193726,6.7830358,8.080627
1970-02-22,7.690278,6.9717484,7.8097224
1970-02-23,9.933755,6.2357583,5.5662456
1970-02-24,11.155743,5.7063956,4.344257
1970-02-25,13.499917,3.2453687,2.0000832
1970-02-26,13.658569,3.8403826,1.8414307
1970-02-27,14.060033,4.395559,1.439967
1970-02-28,13.448347,4.5570645,2.051653
1970-03-01,10.665482,5.6586437,4.834518
1970-03-02,12.8698015,5.9724574,2.6301987
1970-03-03,15.488743,4.357035,0.011257271
1970-03-04,15.013604,5.103601,0.48639596
1970-03-05,16.416176,4.037336,-0.91617566
1970-03-06,15.629025,4.195542,-0.12902503
1970-03-07,16.003555,3.077305,-0.50355464
1970-03-08,16.169231,2.22951,-0.66923183
1970-03-09,15.899305,2.0050294,-0.39930522
1970-03-10,14.009605,2.8307784,1.4903946
1970-03-11,11.865725,4.1564517,3.6342752
1970-03-12,13.099836,4.00503,2.400164
1970-03-13,12.418821,5.9582915,3.081179
1970-03-14,13.091688,4.8546243,2.408312
1970-03-15,10.555043,3.8069737,4.9449563
1970-03-16,8.372127,4.5140424,7.127873
1970-03-17,6.9361467,7.2343235,8.563853
1970-03-18,9.572027,7.858864,5.927973
1970-03-19,9.462207,5.920677,6.0377936
1970-03-20,6.610708,6.3197002,8.889292
1970-03-21,7.767332,4.7247114,7.732668
1970-03-22,8.913521,2.9894874,6.586479
1970-03-23,10.523701,3.2919626,4.9762993
1970-03-24,11.640179,5.6190677,3.8598213
1970-03-25,12.743277,2.7552855,2.7567234
1970-03-26,11.942071,4.818781,3.5579288
1970-03-27,12.893748,6.061416,2.6062515
1970-03-28,12.613111,4.4817486,2.8868897
1970-03-29,9.75539,4.7650714,5.74461
1970-03-30,8.719442,7.0296702,6.7805576
1970-03-31,11.631694,5.5998974,3.8683064
1970-04-01,14.146715,6.1082788,1.353285
1970-04-02,13.036972,5.0502944,2.4630277
1970-04-03,10.56276,5.010504,4.9372396
1970-04-04,10.409187,5.022951,5.0908127
1970-04-05,11.064475,4.682505,4.4355254
1970-04-06,11.555931,6.0188975,3.9440687
1970-04-07,12.352003,4.2149034,3.1479967
1970-04-08,13.712432,3.286651,1.7875681
1970-04-09,13.632056,2.2459908,1.8679436
1970-04-10,12.405981,2.3707583,3.0940192
1970-04-11,11.701957,2.0969846,3.7980433
1970-04-12,10.969626,5.5183177,4.530373
1970-04-13,10.261956,4.956878,5.2380443
1970-04-14,8.7326765,2.965922,6.767323
1970-04-15,4.5228815,5.0821643,10.9771185
1970-04-16,4.2664666,5.514074,11.233533
1970-04-17,4.012212,4.8460436,11.487788
1970-04-18,5.725216,5.657248,9.774784
1970-04-19,8.512027,3.8454294,6.9879737
1970-04-20,9.243248,5.1693096,6.256752
1970-04-21,5.752914,6.2748246,9.747087
1970-04-22,4.347797,8.337498,11.152203
1970-04-23,5.280325,7.5733237,10.219675
1970-04-24,7.354933,3.8151083,8.145067
1970-04-25,7.3625298,5.5019746,8.13747
1970-04-26,9.443165,5.2480874,6.0568357
1970-04-27,10.689916,3.7236376,4.810084
1970-04-28,9.782918,4.8584204,5.7170815
1970-04-29,7.917399,5.8529797,7.582601
1970-04-30,7.749648,3.15719,7.7503514
1970-05-01,4.348865,3.5793142,11.1511345
1970-05-02,3.3300111,4.7189136,12.16999
1970-05-03,2.8653815,3.1701777,12.634618
1970-05-04,1.5713962,4.3561373,13.928604
1970-05-05,0.73098284,4.0612655,14.769017
1970-05-06,2.156868,3.5290403,13.343132
1970-05-07,2.9550881,3.6106865,12.544911
1970-05-08,2.4737003,3.7614784,13.026299
1970-05-09,4.88058,4.1129775,10.61942
1970-05-10,5.1156416,4.4226456,10.384358
1970-05-11,4.5498714,4.4258847,10.9501295
1970-05-12,3.179899,3.8760452,12.320102
1970-05-13,4.1045575,1.9606425,11.395443
1970-05-14,3.9209652,3.1677706,11.579036
1970-05-15,4.782675,3.8026268,10.717324
1970-05-16,4.6575365,2.805349,10.8424635
1970-05-17,4.663787,3.4462273,10.836213
1970-05-18,2.379485,2.5152032,13.120515
1970-05-19,2.7852693,4.793388,12.71473
1970-05-20,4.277458,5.104093,11.222542
1970-05-21,5.105737,7.399523,10.394263
1970-05-22,5.837714,4.91347,9.662286
1970-05-23,3.1297128,2.6484668,12.370288
1970-05-24,1.4433813,3.7941015,14.056619
1970-05-25,2.5949814,4.5554924,12.905019
1970-05-26,2.0848815,4.774014,13.415119
1970-05-27,1.069072,2.115297,14.430928
1970-05-28,2.3376734,2.801552,13.162327
1970-05-29,3.5888865,3.161876,11.911114
1970-05-30,2.6212952,4.400533,12.878705
1970-05-31,1.1577607,4.653318,14.342239
1970-06-01,1.4604439,3.2479894,14.039556
1970-06-02,0.21601737,2.0318053,15.283982
1970-06-03,0.0,3.5167916,16.468843
1970-06-04,1.267468,6.033426,14.2325325
1970-06-05,1.0406086,5.0538945,14.459392
1970-06-06,0.0,4.7093315,15.606915
1970-06-07,0.0,4.022633,17.624485
1970-06-08,0.0,2.8398228,18.627707
1970-06-09,0.0,2.7869108,19.424286
1970-06-10,0.0,1.961342,19.76394
1970-06-11,0.0,1.6308341,18.609634
1970-06-12,0.0,2.4730988,16.03955
