date,HDD,daily_mean_wind10m,daily_mean_t2m,HDD_7day_avg,day_name,DOW_effect,winter_year,DSN,estimated_daily_mean_demand_MW
1954-03-13,12.720712,5.867508,2.779288,9.567917328571427,Saturday,0.0,1954,132,33927.994791326
1954-03-14,12.227057,5.854503,3.2729428,10.000649328571429,Sunday,-852.39,1954,133,33008.114210706
1954-03-15,13.158089,4.4613233,2.3419113,10.304490614285715,Monday,3876.48,1954,134,37856.62354002901
1954-03-16,13.011442,4.4039645,2.4885578,10.7588919,Tuesday,4369.05,1954,135,38389.484393731
1954-03-17,11.765402,4.132465,3.7345984,11.305110657142858,Wednesday,4389.15,1954,136,38095.811103562
1954-03-18,12.0954,3.1066868,3.4046,11.941154571428571,Thursday,4263.68,1954,137,38058.310178028
1954-03-19,8.82735,3.8408563,6.67265,11.972207428571428,Friday,3629.33,1954,138,36478.81488892301
1954-03-20,7.8628325,3.624469,7.6371675,11.278224642857143,Saturday,0.0,1954,139,32258.39982581501
1954-03-21,6.528281,5.1947703,8.971719,10.464113785714286,Sunday,-852.39,1954,140,30949.963381663
1954-03-22,6.2501664,5.463509,9.249833,9.4772677,Monday,3876.48,1954,141,35293.289350452
1954-03-23,7.170436,4.939083,8.329564,8.642838271428571,Tuesday,4369.05,1954,142,35695.55187924801
1954-03-24,9.384689,3.6105614,6.1153107,8.302736414285715,Wednesday,4389.15,1954,143,36051.923047962
1954-03-25,8.244317,4.535686,7.2556834,7.7525816999999995,Thursday,4263.68,1954,144,35504.983123668004
1954-03-26,8.174361,4.778918,7.3256392,7.659297557142858,Friday,3629.33,1954,145,34813.693787648
1954-03-27,9.231868,2.3589275,6.2681327,7.854874057142857,Saturday,0.0,1954,146,31139.541560422993
1954-03-28,8.671139,3.6527855,6.828861,8.160996628571429,Sunday,-852.39,1954,147,30364.325470372998
1954-03-29,8.653031,3.9652243,6.846969,8.504263,Monday,3876.48,1954,148,35193.737818693
1954-03-30,7.129631,5.576945,8.370369,8.498433714285714,Tuesday,4369.05,1954,149,35416.30697178
1954-03-31,9.082499,4.096665,6.4175014,8.455263714285715,Wednesday,4389.15,1954,150,35751.68357226
1954-11-01,7.145606,1.7912718,8.354394,5.720679871428572,Monday,3876.48,1955,0,35127.685745580005
1954-11-02,7.57085,2.382307,7.92915,5.326251871428572,Tuesday,4369.05,1955,1,35756.910374932
1954-11-03,7.119002,4.5596704,8.380998,6.094188828571428,Wednesday,4389.15,1955,2,36242.69294372
1954-11-04,7.0995955,3.9465683,8.400404,6.699688257142857,Thursday,4263.68,1955,3,36219.433168164
1954-11-05,7.083103,2.4230502,8.416897,7.248421685714286,Friday,3629.33,1955,4,35523.66744614801
1954-11-06,7.139283,3.8587291,8.360717,7.278977928571429,Saturday,0.0,1955,5,32176.936200171003
1954-11-07,9.438589,4.28059,6.0614104,7.513718357142857,Sunday,-852.39,1955,6,32211.77267556
1954-11-08,9.777496,4.9117637,5.722504,7.889702642857143,Monday,3876.48,1955,7,37285.555096447
1954-11-09,10.398326,5.339466,5.1016736,8.293627785714287,Tuesday,4369.05,1955,8,38187.00244951
1954-11-10,9.480245,5.949345,6.019755,8.630948214285715,Wednesday,4389.15,1955,9,38139.59357265
1954-11-11,6.2494955,6.8786693,9.2505045,8.509505357142858,Thursday,4263.68,1955,10,37130.316881068
1954-11-12,7.0260563,6.250649,8.473944,8.501355828571429,Friday,3629.33,1955,11,36657.951361258994
1954-11-13,8.949118,5.4183974,6.5508823,8.759903685714287,Saturday,0.0,1955,12,33598.95731683
1954-11-14,9.749728,3.317358,5.7502723,8.804352114285715,Sunday,-852.39,1955,13,32693.214086156004
1954-11-15,13.624051,2.1066797,1.8759489,9.353859971428571,Monday,3876.48,1955,14,38633.21008298301
1954-11-16,10.782964,2.997112,4.717036,9.408808257142857,Tuesday,4369.05,1955,15,38409.17874531601
1954-11-17,13.631393,2.387875,1.8686067,10.0018294,Wednesday,4389.15,1955,16,39426.112336096
1954-11-18,12.983495,2.150713,2.516505,10.963829328571427,Thursday,4263.68,1955,17,39365.71995778601
1954-11-19,9.252644,1.9803704,6.2473564,11.281913285714285,Friday,3629.33,1955,18,37640.738132764
1954-11-20,9.632543,2.381179,5.867457,11.379545428571427,Saturday,0.0,1955,19,34242.23954608
1954-11-21,10.851615,4.3476357,4.6483846,11.536957857142857,Sunday,-852.39,1955,20,34155.49409308701
1954-11-22,8.013179,6.0378175,7.4868207,10.735404714285716,Monday,3876.48,1955,21,38036.759368825
1954-11-23,9.428542,4.300181,6.0714574,10.541915857142856,Tuesday,4369.05,1955,22,38652.31833445001
1954-11-24,10.288626,5.22204,5.2113748,10.064377714285714,Wednesday,4389.15,1955,23,38963.55284534
1954-11-25,7.271812,6.040465,8.2281885,9.248423,Thursday,4263.68,1955,24,37787.68659959001
1954-11-26,9.484988,6.9973435,6.0150113,9.281615,Friday,3629.33,1955,25,38029.568321715
1954-11-27,7.273252,9.945756,8.226748,8.94457342857143,Saturday,0.0,1955,26,34090.71240636
1954-11-28,8.335722,6.412497,7.164278,8.585160142857143,Sunday,-852.39,1955,27,32907.74277001001
1954-11-29,9.330123,4.910276,6.1698766,8.773295000000001,Monday,3876.48,1955,28,37776.788788590005
1954-11-30,7.005592,9.440387,8.494409,8.427159285714286,Tuesday,4369.05,1955,29,38175.330826490004
1954-12-01,8.513744,5.3158364,6.9862556,8.173604714285714,Wednesday,4389.15,1955,30,37940.317097624
1954-12-02,3.6815648,8.524432,11.818436,7.660712257142857,Thursday,4263.68,1955,31,36665.609655324
1954-12-03,5.126175,6.5750103,10.373825,7.038024685714285,Friday,3629.33,1955,32,35995.03740562901
1954-12-04,6.5691705,9.139077,8.930829,6.937441614285715,Saturday,0.0,1955,33,33214.224736651006
1954-12-05,9.957,5.088036,5.5430007,7.169052757142857,Sunday,-852.39,1955,34,32855.370108046
1954-12-06,12.165072,3.2433918,3.3349273,7.574045471428571,Monday,3876.48,1955,35,38113.632776024
1954-12-07,14.511611,2.2000496,0.98838943,8.6463339,Tuesday,4369.05,1955,36,39509.043060992
1954-12-08,13.175565,6.40758,2.3244352,9.31230832857143,Wednesday,4389.15,1955,37,39995.513418016
1954-12-09,11.257527,6.842239,4.242473,10.394588642857142,Thursday,4263.68,1955,38,39668.79305927
1954-12-10,13.100062,5.1664786,2.3999372,11.533715357142857,Friday,3629.33,1955,39,39694.914902696
1954-12-11,15.357955,2.9706032,0.14204489,12.789255999999998,Saturday,0.0,1955,40,36807.628405402
1954-12-12,11.557097,6.018048,3.9429028,13.017841285714287,Sunday,-852.39,1955,41,35323.46410753
1954-12-13,11.029136,4.655476,4.470865,12.855564714285714,Monday,3876.48,1955,42,39622.51201138
1954-12-14,8.647449,4.95136,6.852552,12.017827285714285,Tuesday,4369.05,1955,43,39164.544670610005
1954-12-15,8.822731,3.8733778,6.677269,11.395993857142857,Wednesday,4389.15,1955,44,38883.106812448
1954-12-16,8.390923,4.299845,7.1090775,10.986479000000001,Thursday,4263.68,1955,45,38570.94819864
1954-12-17,9.463122,3.7294934,6.036877,10.466916142857142,Friday,3629.33,1955,46,38029.60165477399
1954-12-18,10.240698,5.3258133,5.259302,9.735879428571428,Saturday,0.0,1955,47,34685.91674225301
1954-12-19,7.0791154,4.988607,8.420884,9.096167771428572,Sunday,-852.39,1955,48,32592.026895332005
1954-12-20,8.053994,6.280482,7.4460053,8.671147485714286,Monday,3876.48,1955,49,37710.766801608006
1954-12-21,8.816812,8.380877,6.683188,8.6953422,Tuesday,4369.05,1955,50,38791.621698398005
1954-12-22,7.350213,8.709243,8.149787,8.484982485714285,Wednesday,4389.15,1955,51,38339.892199408
1954-12-23,9.403844,10.466304,6.0961556,8.629685485714285,Thursday,4263.68,1955,52,39189.585667448
1954-12-24,12.886065,4.2775636,2.613936,9.118677342857143,Friday,3629.33,1955,53,38801.495190854
1954-12-25,8.439426,5.623434,7.0605736,8.861352771428571,Saturday,0.0,1955,54,33909.291667588
1954-12-26,7.174413,7.666635,8.325587,8.874966714285714,Sunday,-852.39,1955,55,32990.87319472001
1954-12-27,6.952176,6.197546,8.547824,8.717564142857144,Monday,3876.48,1955,56,37363.593780400006
1954-12-28,6.2604094,5.3020287,9.239591,8.352363771428571,Tuesday,4369.05,1955,57,37381.470966509005
1954-12-29,7.710064,2.4878762,7.789936,8.403771057142858,Wednesday,4389.15,1955,58,37417.35999343001
1954-12-30,9.082193,2.8784392,6.417806,8.357820914285714,Thursday,4263.68,1955,59,37770.68933623
1954-12-31,10.528472,3.52263,4.9715285,8.021021914285715,Friday,3629.33,1955,60,37591.370753888004
1955-01-01,13.324959,4.837811,2.1750414,8.7189552,Saturday,0.0,1955,61,35262.210064728
1955-01-02,13.285756,5.6146774,2.2142437,9.5920042,Sunday,-852.39,1955,62,34781.212948282
1955-01-03,13.5733595,7.2307434,1.9266409,10.537887557142856,Monday,3876.48,1955,63,40141.409735097
1955-01-04,14.697656,7.513456,0.8023439,11.7432085,Tuesday,4369.05,1955,64,41391.53465401001
1955-01-05,14.58268,5.2535563,0.9173207,12.725010785714286,Wednesday,4389.15,1955,65,41300.221101193
1955-01-06,13.5352,5.6535335,1.9647995,13.361154642857144,Thursday,4263.68,1955,66,41094.048863385004
1955-01-07,14.177603,3.9239874,1.3223972,13.88245907142857,Friday,3629.33,1955,67,40533.024532934
1955-01-08,14.71104,2.1628344,0.7889604,14.080470642857142,Saturday,0.0,1955,68,36839.704052294
1955-01-09,14.802207,2.801452,0.6977933,14.2971065,Sunday,-852.39,1955,69,36176.3269079
1955-01-10,9.704379,6.8763785,5.7956214,13.744395,Monday,3876.48,1955,70,39780.54110647501
1955-01-11,14.891407,3.7062495,0.608593,13.772073714285714,Tuesday,4369.05,1955,71,41396.227551285
1955-01-12,17.594297,4.0395103,-2.0942972,14.202304714285715,Wednesday,4389.15,1955,72,42442.377186253005
1955-01-13,17.27875,3.5665092,-1.7787501,14.737097571428572,Thursday,4263.68,1955,73,42292.062475132
1955-01-14,18.205893,3.386236,-2.7058923,15.312567571428572,Friday,3629.33,1955,74,42083.699073050004
1955-01-15,15.75478,3.8877814,-0.2547801,15.461673285714284,Saturday,0.0,1955,75,37796.314770834004
1955-01-16,14.1626625,6.254391,1.3373379,15.370309785714285,Sunday,-852.39,1955,76,36784.84545305499
1955-01-17,18.591507,3.8893974,-3.0915067,16.6398995,Monday,3876.48,1955,77,42898.715041934
1955-01-18,16.312437,5.0711026,-0.81243724,16.842903785714284,Tuesday,4369.05,1955,78,42911.993227166
1955-01-19,18.62681,2.669337,-3.1268098,16.990405642857144,Wednesday,4389.15,1955,79,43305.537901560005
1955-01-20,17.654459,3.3665612,-2.1544583,17.044078357142855,Thursday,4263.68,1955,80,42988.627867052
1955-01-21,10.972187,3.7425041,4.527813,16.010691785714286,Friday,3629.33,1955,81,39982.727594101
1955-01-22,10.033899,3.2420816,5.4661007,15.19342307142857,Saturday,0.0,1955,82,35716.110508476006
1955-01-23,12.162139,3.55721,3.3378608,14.907634,Sunday,-852.39,1955,83,35484.52821695
1955-01-24,11.510884,3.941676,3.989116,13.89611642857143,Monday,3876.48,1955,84,39749.9492585
1955-01-25,9.981333,4.192713,5.5186677,12.991673,Tuesday,4369.05,1955,85,39512.34232078
1955-01-26,10.621659,4.009228,4.878341,11.848079999999998,Wednesday,4389.15,1955,86,39343.79560197
1955-01-27,11.1438465,3.3795528,4.3561535,10.9179925,Thursday,4263.68,1955,87,38984.20411881301
1955-01-28,9.1845255,4.124035,6.315475,10.662612285714285,Friday,3629.33,1955,88,37757.772288475
1955-01-29,7.1515827,5.273836,8.348417,10.250852814285716,Saturday,0.0,1955,89,33530.977226391005
1955-01-30,7.3435464,5.888252,8.156453,9.562482442857142,Sunday,-852.39,1955,90,32612.442333546
1955-01-31,8.478746,4.6847215,7.0212536,9.12931987142857,Monday,3876.48,1955,91,37355.497684657
1955-02-01,9.921582,4.5876856,5.5784183,9.120784014285714,Tuesday,4369.05,1955,92,38265.22525117801
1955-02-02,10.622795,4.7563643,4.877205,9.1209463,Wednesday,4389.15,1955,93,38513.650021894995
1955-02-03,10.857959,4.3421144,4.6420417,9.080105228571428,Thursday,4263.68,1955,94,38362.616626126
1955-02-04,11.303161,3.4420757,4.1968393,9.382767442857142,Friday,3629.33,1955,95,37793.461721389
1955-02-05,12.274806,4.2748456,3.225194,10.114656485714287,Saturday,0.0,1955,96,34803.769562264
1955-02-06,13.3991585,3.295894,2.1008418,10.979743928571429,Sunday,-852.39,1955,97,34386.349003825
1955-02-07,9.492945,5.797972,6.0070553,11.1246295,Monday,3876.48,1955,98,38308.4920761
1955-02-08,7.9274197,7.4293494,7.5725803,10.83974917142857,Tuesday,4369.05,1955,99,38461.918057745
1955-02-09,11.154931,3.423171,4.3450694,10.915768600000002,Wednesday,4389.15,1955,100,38852.389880924005
1955-02-10,13.965147,4.045345,1.534853,11.3596526,Thursday,4263.68,1955,101,39823.055420984005
1955-02-11,15.804013,3.8532088,-0.30401355,12.002631457142858,Friday,3629.33,1955,102,39906.582208442
1955-02-12,15.625387,5.151037,-0.125387,12.481285885714286,Saturday,0.0,1955,103,36549.504088764006
1955-02-13,15.742459,4.8664355,-0.2424591,12.8160431,Sunday,-852.39,1955,104,35763.349320479
1955-02-14,14.9823265,3.7775745,0.5176739,13.600240457142858,Monday,3876.48,1955,105,40286.892080024
1955-02-15,15.019427,3.6184385,0.48057246,14.613384357142857,Tuesday,4369.05,1955,106,41044.022250965
1955-02-16,15.712818,4.6562514,-0.21281771,15.26451107142857,Wednesday,4389.15,1955,107,41619.29904610401
1955-02-17,17.354383,4.147752,-1.8543833,15.748687642857144,Thursday,4263.68,1955,108,42047.60895082
1955-02-18,17.14788,2.7844265,-1.6478812,15.940668642857142,Friday,3629.33,1955,109,41157.855279275005
1955-02-19,17.456427,4.622986,-1.956426,16.202245785714286,Saturday,0.0,1955,110,37972.796463540006
1955-02-20,18.170542,2.9075172,-2.6705418,16.549114785714288,Sunday,-852.39,1955,111,37144.086375842
1955-02-21,16.751883,5.0105743,-1.2518829,16.801908571428573,Monday,3876.48,1955,112,41811.66977369301
1955-02-22,17.403976,4.0008082,-1.903977,17.14255842857143,Tuesday,4369.05,1955,113,42419.398169301996
1955-02-23,16.02508,5.4155707,-0.5250805,17.187167285714285,Wednesday,4389.15,1955,114,42215.958797907006
1955-02-24,15.217609,6.4866357,0.28239027,16.88191385714286,Thursday,4263.68,1955,115,41885.791701067
1955-02-25,15.619431,6.070639,-0.11943096,16.663564,Friday,3629.33,1955,116,41213.69029256
1955-02-26,16.992329,4.1709156,-1.4923285,16.597264285714285,Saturday,0.0,1955,117,37658.598910986
1955-02-27,18.050257,3.273446,-2.5502565,16.580080714285717,Sunday,-852.39,1955,118,36957.198959830006
1955-02-28,16.516285,4.5105333,-1.0162843,16.54642385714286,Monday,3876.48,1955,119,41358.885083643
1955-03-01,15.321364,4.1463156,0.17863552,16.248907857142857,Tuesday,4369.05,1955,120,41292.752195936
1955-03-02,15.655047,3.1901999,-0.15504767,16.196046,Wednesday,4389.15,1955,121,41213.770327868995
1955-03-03,15.025024,2.801336,0.47497535,16.168533857142858,Thursday,4263.68,1955,122,40784.04624694001
1955-03-04,13.292154,4.3981194,2.207846,15.836065714285713,Friday,3629.33,1955,123,39725.872359294
1955-03-05,13.319584,6.4277453,2.1804156,15.311387857142858,Saturday,0.0,1955,124,36239.241739213
1955-03-06,14.172277,7.0448833,1.3277223,14.757390714285714,Sunday,-852.39,1955,125,35552.445914022996
1955-03-07,15.31891,5.448754,0.1810903,14.586337142857143,Monday,3876.48,1955,126,40297.16846244
1955-03-08,14.575087,4.5678034,0.9249136,14.479726142857142,Tuesday,4369.05,1955,127,40343.854559424006
1955-03-09,14.684097,4.954003,0.8159023,14.341019000000001,Wednesday,4389.15,1955,128,40381.34271096
1955-03-10,14.737823,4.396058,0.7621779,14.299990285714285,Thursday,4263.68,1955,129,40132.34976655
1955-03-11,13.886038,5.0909963,1.6139625,14.384830857142857,Friday,3629.33,1955,130,39328.592318883
1955-03-12,15.117563,5.221847,0.38243723,14.641684999999999,Saturday,0.0,1955,131,36146.99413469999
1955-03-13,14.991985,3.448822,0.5080145,14.758786142857144,Sunday,-852.39,1955,132,34964.53800843
1955-03-14,11.723034,2.7907221,3.776966,14.24508957142857,Monday,3876.48,1955,133,38361.706578241006
1955-03-15,10.620557,2.958045,4.8794427,13.680156714285715,Tuesday,4369.05,1955,134,38322.988264060004
1955-03-16,9.904156,4.568127,5.5958443,12.997308,Wednesday,4389.15,1955,135,38130.40013855001
1955-03-17,12.896842,4.341708,2.6031582,12.734310714285714,Thursday,4263.68,1955,136,38791.25866779999
1955-03-18,13.5229,4.2729907,1.9771004,12.682433857142858,Friday,3629.33,1955,137,38285.547159627
1955-03-19,14.638138,4.0725756,0.8618625,12.613944571428572,Saturday,0.0,1955,138,34912.338988616
1955-03-20,15.391196,2.9732063,0.10880352,12.670974714285714,Sunday,-852.39,1955,139,34094.07056510301
1955-03-21,13.916327,3.1323977,1.5836726,12.984302285714287,Monday,3876.48,1955,140,38434.400169447006
1955-03-22,14.105728,2.7593052,1.3942717,13.482183857142857,Tuesday,4369.05,1955,141,39032.351394752004
1955-03-23,8.902096,6.9329205,6.597904,13.339032428571429,Wednesday,4389.15,1955,142,37997.69881320501
1955-03-24,7.577227,6.2376666,7.922773,12.579087428571428,Thursday,4263.68,1955,143,37068.363599516
1955-03-25,6.8558927,2.9885561,8.644107,11.626657814285712,Friday,3629.33,1955,144,35349.766101532005
1955-03-26,8.225064,4.6516294,7.274936,10.710504385714286,Saturday,0.0,1955,145,32098.645722008005
1955-03-27,11.456199,4.880804,4.043802,10.148361957142857,Sunday,-852.39,1955,146,32086.222400104
1955-03-28,13.085238,3.9020894,2.4147615,10.029634957142857,Monday,3876.48,1955,147,37087.96691482801
1955-03-29,13.7012005,4.204614,1.7987996,9.971845314285714,Tuesday,4369.05,1955,148,37758.633773339
1955-03-30,14.542401,4.2906194,0.9575991,10.77760317142857,Wednesday,4389.15,1955,149,38252.450755708
1955-03-31,13.041423,3.0669928,2.4585776,11.558202600000001,Thursday,4263.68,1955,150,37642.721524942
1955-11-01,12.893178,2.6358898,2.6068218,11.297807214285713,Tuesday,4369.05,1956,0,39248.348592308
1955-11-02,11.137277,5.801647,4.3627234,12.004183,Wednesday,4389.15,1956,1,39464.44832175999
1955-11-03,5.05773,4.6485014,10.442269,11.115304142857143,Thursday,4263.68,1956,2,36993.680146854
1955-11-04,3.7821162,3.4802186,11.717884,9.963363314285715,Friday,3629.33,1956,3,35446.598371712
1955-11-05,5.9124303,3.2637799,9.587569,9.082378642857142,Saturday,0.0,1956,4,32213.192616062006
1955-11-06,4.7859154,3.2165215,10.714085,8.143816985714285,Sunday,-852.39,1956,5,30739.284767167002
1955-11-07,3.7586493,4.4002576,11.741351,6.761042314285715,Monday,3876.48,1956,6,34942.355572523
1955-11-08,5.283964,4.1294703,10.216036,5.674011742857142,Tuesday,4369.05,1956,7,35567.766386207004
1955-11-09,5.3044567,4.963076,10.195543,4.8407517,Wednesday,4389.15,1956,8,35500.402306175
1955-11-10,5.3065476,5.41174,10.193453,4.876297071428572,Thursday,4263.68,1956,9,35480.664577246
1955-11-11,4.99434,6.33351,10.50566,5.0494719,Friday,3629.33,1956,10,34970.255162466005
1955-11-12,7.4795446,2.5630045,8.020455,5.273345371428571,Saturday,0.0,1956,11,31604.30498932299
1955-11-13,8.226492,4.185105,7.273508,5.764856314285715,Sunday,-852.39,1956,12,31417.721821054
1955-11-14,9.065676,3.5066035,6.434324,6.523002985714285,Monday,3876.48,1956,13,36549.936289613
1955-11-15,10.075917,2.9825056,5.4240823,7.2075677,Tuesday,4369.05,1956,14,37502.050555344
1955-11-16,12.358968,2.3478525,3.1410322,8.215355028571429,Wednesday,4389.15,1956,15,38462.015085409
1955-11-17,12.18347,2.4771137,3.31653,9.197772514285715,Thursday,4263.68,1956,16,38616.368062969
1955-11-18,12.589769,2.3955219,2.9102314,10.2828338,Friday,3629.33,1956,17,38441.663823801005
1955-11-19,11.909146,2.7239087,3.5908535,10.915634,Saturday,0.0,1956,18,34858.742951287
1955-11-20,9.519149,3.6525667,5.9808517,11.100299285714286,Sunday,-852.39,1956,19,33475.217789137
1955-11-21,8.853251,3.2502415,6.646748,11.069952857142857,Monday,3876.48,1956,20,37936.495656725005
1955-11-22,9.0066805,2.9254284,6.49332,10.917204785714286,Tuesday,4369.05,1956,21,38394.966875669
1955-11-23,8.519938,4.450896,6.980061,10.368771928571428,Wednesday,4389.15,1956,22,38358.11275271
1955-11-24,10.045977,4.7438655,5.454023,10.063415785714286,Thursday,4263.68,1956,23,38684.101367935
1955-11-25,13.652776,3.0905993,1.8472241,10.21527392857143,Friday,3629.33,1956,24,38980.33802442301
1955-11-26,10.773357,3.7543356,4.726643,10.053018357142857,Saturday,0.0,1956,25,34515.32045293601
1955-11-27,10.168634,3.5568361,5.3313656,10.145801928571428,Sunday,-852.39,1956,26,33481.767694211005
1955-11-28,9.710699,2.9758818,5.789301,10.2682945,Monday,3876.48,1956,27,38022.311788758
1955-11-29,11.499799,2.3788826,4.0002017,10.624454285714284,Tuesday,4369.05,1956,28,39102.345226756
1955-11-30,13.966863,2.1047993,1.5331372,11.402586428571428,Wednesday,4389.15,1956,29,40102.372104643
1955-12-01,10.594438,1.9527931,4.905563,11.480938,Thursday,4263.68,1956,30,38924.052249371
1955-12-02,9.682271,4.2221427,5.8177285,10.913723000000001,Friday,3629.33,1956,31,38208.52146643701
1955-12-03,6.793294,6.2398286,8.706706,10.345142571428571,Saturday,0.0,1956,32,33833.170499426
1955-12-04,10.251557,3.4870205,5.248442,10.356988714285714,Sunday,-852.39,1956,33,33640.39199799501
1955-12-05,8.484593,5.3001366,7.015407,10.181830714285713,Monday,3876.48,1956,34,38061.478568736005
1955-12-06,5.696397,6.5796046,9.803603,9.352773285714287,Tuesday,4369.05,1956,35,37640.70906381601
1955-12-07,5.5209928,6.603431,9.979008,8.1462204,Wednesday,4389.15,1956,36,37254.456848734
1955-12-08,12.041701,2.2904809,3.4582984,8.352972257142858,Thursday,4263.68,1956,37,38559.089329895
1955-12-09,8.971755,5.2816586,6.5282454,8.251469971428572,Friday,3629.33,1956,38,37416.444250872
1955-12-10,8.55022,6.6665096,6.94978,8.5024594,Saturday,0.0,1956,39,33960.261806452
1955-12-11,12.525608,3.8133821,2.9743922,8.827323828571428,Sunday,-852.39,1956,40,34005.107760977
1955-12-12,14.44383,4.274043,1.0561706,9.678643399999999,Monday,3876.48,1956,41,39675.483991406
1955-12-13,12.318905,5.2515874,3.181095,10.624715971428571,Tuesday,4369.05,1956,42,39946.17962542
1955-12-14,7.3252816,6.4284186,8.174718,10.882471514285713,Wednesday,4389.15,1956,43,38664.263059334
1955-12-15,7.5690136,3.5259368,7.9309864,10.243516171428572,Thursday,4263.68,1956,44,37959.189596968004
1955-12-16,8.13196,4.701879,7.36804,10.123545457142857,Friday,3629.33,1956,45,37659.973075954
1955-12-17,10.831223,3.2724047,4.668778,10.449403028571428,Saturday,0.0,1956,46,34752.594994781
1955-12-18,15.531041,2.8928564,-0.031041363,10.8787506,Sunday,-852.39,1956,47,35453.085444918004
1955-12-19,16.975676,2.3451018,-1.475676,11.240442885714286,Monday,3876.48,1956,48,40660.42025170201
1955-12-20,13.0798,4.034823,2.4202006,11.349142171428571,Tuesday,4369.05,1956,49,40232.003191934
1955-12-21,14.34183,3.6788661,1.1581695,12.351506228571427,Wednesday,4389.15,1956,50,40895.880780173
1955-12-22,14.0438,4.3297033,1.4561996,13.276475714285713,Thursday,4263.68,1956,51,41060.985884252994
1955-12-23,8.610291,7.246735,6.8897095,13.344808714285715,Friday,3629.33,1956,52,39205.26204778
1955-12-24,9.031174,5.141696,6.468826,13.087658857142856,Saturday,0.0,1956,53,35291.378213539996
1955-12-25,9.36049,4.9165835,6.1395106,12.206151571428572,Sunday,-852.39,1956,54,34240.482328855
1955-12-26,6.109018,8.218646,9.390983,10.653771857142857,Monday,3876.48,1956,55,38008.58297350001
1955-12-27,6.7092347,7.5959535,8.790765,9.743691100000001,Tuesday,4369.05,1956,56,38314.286785546
1955-12-28,4.670828,9.862192,10.829173,8.362119385714285,Wednesday,4389.15,1956,57,37639.353819214004
1955-12-29,9.305658,6.7607064,6.1943417,7.685241957142858,Thursday,4263.68,1956,58,38268.29640697799
1955-12-30,12.963975,4.655598,2.536025,8.307196814285714,Friday,3629.33,1956,59,38631.910279084004
1955-12-31,11.311953,4.7718854,4.188047,8.633022385714286,Saturday,0.0,1956,60,34595.020284078
1956-01-01,8.643723,7.945968,6.856277,8.5306271,Sunday,-852.39,1956,61,33378.75403890399
1956-01-02,11.210892,5.335612,4.289108,9.259466242857144,Monday,3876.48,1956,62,38710.67315381401
1956-01-03,11.868507,2.3763127,3.6314926,9.996505142857142,Tuesday,4369.05,1956,63,39149.837133797
1956-01-04,12.023124,2.1698217,3.4768763,11.046833142857142,Wednesday,4389.15,1956,64,39496.105481677005
1956-01-05,14.816079,2.0719025,0.68392104,11.834036142857144,Thursday,4263.68,1956,65,40466.485296075
1956-01-06,14.7191,2.3322945,0.7809003,12.084768285714286,Friday,3629.33,1956,66,39912.542197805
1956-01-07,13.377251,2.6567638,2.1227489,12.379810857142855,Saturday,0.0,1956,67,35994.285499287995
1956-01-08,15.515127,5.7707877,-0.015126943,13.36144,Sunday,-852.39,1956,68,36606.681578626994
1956-01-09,16.686705,4.7914486,-1.1867052,14.143699,Monday,3876.48,1956,69,41774.406188936
1956-01-10,13.649144,6.5668445,1.8508562,14.398075714285714,Tuesday,4369.05,1956,70,41663.822485985
1956-01-11,12.000018,6.5472217,3.4999816,14.394774857142854,Wednesday,4389.15,1956,71,41150.725230657
1956-01-12,12.047065,3.5998943,3.452935,13.999201428571427,Thursday,4263.68,1956,72,40435.688522313
1956-01-13,13.992425,3.1517985,1.5075749,13.895390714285712,Friday,3629.33,1956,73,40301.091282335
1956-01-14,11.911554,5.1630177,3.588446,13.686005428571429,Saturday,0.0,1956,74,36266.66845345701
1956-01-15,11.506546,5.6468797,3.993454,13.113351,Sunday,-852.39,1956,75,35181.17639177701
1956-01-16,11.886308,4.387902,3.6136923,12.42758,Monday,3876.48,1956,76,39608.514478499994
1956-01-17,11.349947,4.940253,4.150053,12.099123285714287,Tuesday,4369.05,1956,77,39910.15801156
1956-01-18,12.969393,5.3584747,2.5306075,12.23760542857143,Wednesday,4389.15,1956,78,40537.543206917006
1956-01-19,12.244508,5.97921,3.255492,12.265811571428571,Thursday,4263.68,1956,79,40279.14660020001
1956-01-20,8.312852,8.85041,7.1871476,11.454444,Friday,3629.33,1956,80,38610.66130838
1956-01-21,10.871959,6.7633286,4.6280413,11.305930428571429,Saturday,0.0,1956,81,35392.594150876
1956-01-22,11.85312,4.906127,3.6468801,11.355440999999999,Sunday,-852.39,1956,82,34550.16272901
1956-01-23,13.545358,4.822696,1.9546419,11.592448142857142,Monday,3876.48,1956,83,39855.46802608
1956-01-24,15.008151,4.7178416,0.49184927,12.115048714285715,Tuesday,4369.05,1956,84,40934.17267428601
1956-01-25,15.980907,2.9003313,-0.4809071,12.545265,Wednesday,4389.15,1956,85,41081.133363403
1956-01-26,10.269035,5.827974,5.2309647,12.263054571428572,Thursday,4263.68,1956,86,39525.668962829994
1956-01-27,9.89316,3.5891943,5.60684,12.488812857142857,Friday,3629.33,1956,87,38462.375235363
1956-01-28,9.165663,3.1923892,6.334337,12.245056285714286,Saturday,0.0,1956,88,34448.654991182
1956-01-29,8.070685,4.1921086,7.429314,11.704708428571431,Sunday,-852.39,1956,89,33231.60183265601
1956-01-30,10.323709,2.662247,5.176292,11.244472857142856,Monday,3876.48,1956,90,38266.792529260005
